$GPRMC,214119.80,A,4629.33280,N,12222.79114,W,29.015,271.81,170119,,,D*4A
$GPRMC,214120.00,A,4629.33284,N,12222.79345,W,28.609,272.09,170119,,,D*43
$GPRMC,214120.20,A,4629.33293,N,12222.79575,W,28.413,273.01,170119,,,D*42
$GPRMC,214120.40,A,4629.33304,N,12222.79796,W,27.601,273.99,170119,,,D*4B
$GPRMC,214120.60,A,4629.33318,N,12222.80016,W,27.338,275.45,170119,,,D*45
$GPRMC,214120.80,A,4629.33345,N,12222.80218,W,25.910,279.70,170119,,,D*47
$GPRMC,214121.00,A,4629.33369,N,12222.80430,W,26.497,279.16,170119,,,D*4D
$GPRMC,214121.20,A,4629.33401,N,12222.80634,W,26.063,281.76,170119,,,D*4E
$GPRMC,214121.40,A,4629.33434,N,12222.80842,W,26.419,282.60,170119,,,D*4C
$GPRMC,214121.60,A,4629.33472,N,12222.81055,W,27.050,284.23,170119,,,D*4A
$GPRMC,214121.80,A,4629.33518,N,12222.81256,W,26.178,287.50,170119,,,D*45
$GPRMC,214122.00,A,4629.33565,N,12222.81452,W,25.523,288.45,170119,,,D*44
$GPRMC,214122.20,A,4629.33619,N,12222.81638,W,25.205,292.39,170119,,,D*43
$GPRMC,214122.40,A,4629.33681,N,12222.81819,W,25.101,295.90,170119,,,D*4A
$GPRMC,214122.60,A,4629.33759,N,12222.81992,W,24.781,301.09,170119,,,D*4D
$GPRMC,214122.80,A,4629.33820,N,12222.82166,W,24.337,298.36,170119,,,D*46
$GPRMC,214123.00,A,4629.33873,N,12222.82344,W,24.481,295.10,170119,,,D*48
$GPRMC,214123.20,A,4629.33960,N,12222.82498,W,24.190,304.42,170119,,,D*44
$GPRMC,214123.40,A,4629.34046,N,12222.82653,W,24.410,307.28,170119,,,D*4F
$GPRMC,214123.60,A,4629.34137,N,12222.82810,W,25.227,309.50,170119,,,D*41
$GPRMC,214123.80,A,4629.34234,N,12222.82956,W,25.434,312.24,170119,,,D*41
$GPRMC,214124.00,A,4629.34336,N,12222.83096,W,25.410,315.26,170119,,,D*4A
$GPRMC,214124.20,A,4629.34442,N,12222.83233,W,25.442,317.54,170119,,,D*41
$GPRMC,214124.40,A,4629.34543,N,12222.83374,W,25.082,317.07,170119,,,D*4B
$GPRMC,214124.60,A,4629.34636,N,12222.83513,W,24.187,315.67,170119,,,A*4B
$GPRMC,214124.80,A,4629.34744,N,12222.83649,W,25.146,318.21,170119,,,D*4B
$GPRMC,214125.00,A,4629.34845,N,12222.83779,W,24.850,318.63,170119,,,D*47
$GPRMC,214125.20,A,4629.34969,N,12222.83920,W,26.662,321.39,170119,,,D*40
$GPRMC,214125.40,A,4629.35077,N,12222.84058,W,26.435,319.67,170119,,,D*40
